group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pow_alt_01opt,2,31,,,224983.0,events,3861
pow_alt_01opt,2,31,,,448921.0,events,7722
pow_alt_01opt,2,31,,,672859.0,events,11583
pow_alt_01opt,2,31,,,896797.0,events,15444
pow_alt_01opt,2,31,,,1120735.0,events,19305
pow_alt_01opt,2,31,,,1344673.0,events,23166
pow_alt_01opt,2,31,,,1568611.0,events,27027
pow_alt_01opt,2,31,,,1792549.0,events,30888
pow_alt_01opt,2,31,,,2016487.0,events,34749
pow_alt_01opt,2,31,,,2240425.0,events,38610
pow_alt_01opt,2,31,,,2468529.0,events,42471
pow_alt_01opt,2,31,,,2688301.0,events,46332
pow_alt_01opt,2,31,,,2912239.0,events,50193
pow_alt_01opt,2,31,,,3136177.0,events,54054
pow_alt_01opt,2,31,,,3360115.0,events,57915
pow_alt_01opt,2,31,,,3584053.0,events,61776
pow_alt_01opt,2,31,,,3807991.0,events,65637
pow_alt_01opt,2,31,,,4031929.0,events,69498
pow_alt_01opt,2,31,,,4255867.0,events,73359
pow_alt_01opt,2,31,,,4479805.0,events,77220
pow_alt_01opt,2,31,,,4703743.0,events,81081
pow_alt_01opt,2,31,,,4927681.0,events,84942
pow_alt_01opt,2,31,,,5151619.0,events,88803
pow_alt_01opt,2,31,,,5379745.0,events,92664
pow_alt_01opt,2,31,,,5599495.0,events,96525
pow_alt_01opt,2,31,,,5823433.0,events,100386
pow_alt_01opt,2,31,,,6047371.0,events,104247
pow_alt_01opt,2,31,,,6271309.0,events,108108
pow_alt_01opt,2,31,,,6495247.0,events,111969
pow_alt_01opt,2,31,,,6719185.0,events,115830
pow_alt_01opt,2,31,,,6947437.0,events,119691
pow_alt_01opt,2,31,,,7167061.0,events,123552
pow_alt_01opt,2,31,,,7390999.0,events,127413
pow_alt_01opt,2,31,,,7614937.0,events,131274
pow_alt_01opt,2,31,,,7838875.0,events,135135
pow_alt_01opt,2,31,,,8062813.0,events,138996
pow_alt_01opt,2,31,,,8290928.0,events,142857
pow_alt_01opt,2,31,,,8510689.0,events,146718
pow_alt_01opt,2,31,,,8734627.0,events,150579
pow_alt_01opt,2,31,,,8958565.0,events,154440
pow_alt_01opt,2,31,,,9182503.0,events,158301
pow_alt_01opt,2,31,,,9406441.0,events,162162
pow_alt_01opt,2,31,,,9634555.0,events,166023
pow_alt_01opt,2,31,,,9854317.0,events,169884
pow_alt_01opt,2,31,,,10078255.0,events,173745
pow_alt_01opt,2,31,,,10302193.0,events,177606
pow_alt_01opt,2,31,,,10530448.0,events,181467
pow_alt_01opt,2,31,,,10750069.0,events,185328
pow_alt_01opt,2,31,,,10974007.0,events,189189
pow_alt_01opt,2,31,,,11197945.0,events,193050
pow_alt_01opt,2,31,,,11421883.0,events,196911
pow_alt_01opt,2,31,,,11649987.0,events,200772
pow_alt_01opt,2,31,,,11869759.0,events,204633
pow_alt_01opt,2,31,,,12093697.0,events,208494
pow_alt_01opt,2,31,,,12317635.0,events,212355
pow_alt_01opt,2,31,,,12545897.0,events,216216
pow_alt_01opt,2,31,,,12765511.0,events,220077
pow_alt_01opt,2,31,,,12989449.0,events,223938
pow_alt_01opt,2,31,,,13217701.0,events,227799
pow_alt_01opt,2,31,,,13437325.0,events,231660
pow_alt_01opt,2,31,,,13661263.0,events,235521
pow_alt_01opt,2,31,,,13885201.0,events,239382
pow_alt_01opt,2,31,,,14113338.0,events,243243
pow_alt_01opt,2,31,,,14333077.0,events,247104
pow_alt_01opt,2,31,,,14557015.0,events,250965
pow_alt_01opt,2,31,,,14785129.0,events,254826
pow_alt_01opt,2,31,,,15004891.0,events,258687
pow_alt_01opt,2,31,,,15228829.0,events,262548
pow_alt_01opt,2,31,,,15457081.0,events,266409
pow_alt_01opt,2,31,,,15676705.0,events,270270
pow_alt_01opt,2,31,,,15900643.0,events,274131
pow_alt_01opt,2,31,,,16128747.0,events,277992
pow_alt_01opt,2,31,,,16348519.0,events,281853
pow_alt_01opt,2,31,,,16572457.0,events,285714
pow_alt_01opt,2,31,,,16800561.0,events,289575
pow_alt_01opt,2,31,,,17020333.0,events,293436
pow_alt_01opt,2,31,,,17244271.0,events,297297
pow_alt_01opt,2,31,,,17472523.0,events,301158
pow_alt_01opt,2,31,,,17692147.0,events,305019
pow_alt_01opt,2,31,,,17916085.0,events,308880
pow_alt_01opt,2,31,,,18144200.0,events,312741
pow_alt_01opt,2,31,,,18363961.0,events,316602
pow_alt_01opt,2,31,,,18592233.0,events,320463
pow_alt_01opt,2,31,,,18811837.0,events,324324
pow_alt_01opt,2,31,,,19035775.0,events,328185
pow_alt_01opt,2,31,,,19264049.0,events,332046
pow_alt_01opt,2,31,,,19483651.0,events,335907
pow_alt_01opt,2,31,,,19711755.0,events,339768
pow_alt_01opt,2,31,,,19931527.0,events,343629
pow_alt_01opt,2,31,,,20155465.0,events,347490
pow_alt_01opt,2,31,,,20383569.0,events,351351
pow_alt_01opt,2,31,,,20603341.0,events,355212
pow_alt_01opt,2,31,,,20833663.0,events,359073
pow_alt_01opt,2,31,,,21051217.0,events,362934
pow_alt_01opt,2,31,,,21279332.0,events,366795
pow_alt_01opt,2,31,,,21499093.0,events,370656
pow_alt_01opt,2,31,,,21727207.0,events,374517
pow_alt_01opt,2,31,,,21946969.0,events,378378
pow_alt_01opt,2,31,,,22170907.0,events,382239
pow_alt_01opt,2,31,,,22399159.0,events,386100
